tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,tBodyAcc-sma(),tBodyAcc-energy()-X,tBodyAcc-energy()-Y,tBodyAcc-energy()-Z,tBodyAcc-iqr()-X,tBodyAcc-iqr()-Y,tBodyAcc-iqr()-Z,"tBodyAcc-arCoeff()-X,1","tBodyAcc-arCoeff()-X,2","tBodyAcc-arCoeff()-X,3","tBodyAcc-arCoeff()-X,4","tBodyAcc-arCoeff()-Y,1","tBodyAcc-arCoeff()-Y,2","tBodyAcc-arCoeff()-Y,3","tBodyAcc-arCoeff()-Y,4","tBodyAcc-arCoeff()-Z,1","tBodyAcc-arCoeff()-Z,2","tBodyAcc-arCoeff()-Z,3","tBodyAcc-arCoeff()-Z,4","tBodyAcc-correlation()-X,Y","tBodyAcc-correlation()-X,Z","tBodyAcc-correlation()-Y,Z",tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tGravityAcc-mad()-X,tGravityAcc-mad()-Y,tGravityAcc-mad()-Z,tGravityAcc-max()-X,tGravityAcc-max()-Y,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-min()-Z,tGravityAcc-sma(),tGravityAcc-energy()-X,tGravityAcc-energy()-Y,tGravityAcc-energy()-Z,tGravityAcc-iqr()-X,tGravityAcc-iqr()-Y,tGravityAcc-iqr()-Z,"tGravityAcc-arCoeff()-X,1","tGravityAcc-arCoeff()-X,2","tGravityAcc-arCoeff()-X,3","tGravityAcc-arCoeff()-X,4","tGravityAcc-arCoeff()-Y,1","tGravityAcc-arCoeff()-Y,2","tGravityAcc-arCoeff()-Y,3","tGravityAcc-arCoeff()-Y,4","tGravityAcc-arCoeff()-Z,1","tGravityAcc-arCoeff()-Z,2","tGravityAcc-arCoeff()-Z,3","tGravityAcc-arCoeff()-Z,4","tGravityAcc-correlation()-X,Y","tGravityAcc-correlation()-X,Z","tGravityAcc-correlation()-Y,Z",tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyAccJerk-mad()-X,tBodyAccJerk-mad()-Y,tBodyAccJerk-mad()-Z,tBodyAccJerk-max()-X,tBodyAccJerk-max()-Y,tBodyAccJerk-max()-Z,tBodyAccJerk-min()-X,tBodyAccJerk-min()-Y,tBodyAccJerk-min()-Z,tBodyAccJerk-sma(),tBodyAccJerk-energy()-X,tBodyAccJerk-energy()-Y,tBodyAccJerk-energy()-Z,tBodyAccJerk-iqr()-X,tBodyAccJerk-iqr()-Y,tBodyAccJerk-iqr()-Z,"tBodyAccJerk-arCoeff()-X,1","tBodyAccJerk-arCoeff()-X,2","tBodyAccJerk-arCoeff()-X,3","tBodyAccJerk-arCoeff()-X,4","tBodyAccJerk-arCoeff()-Y,1","tBodyAccJerk-arCoeff()-Y,2","tBodyAccJerk-arCoeff()-Y,3","tBodyAccJerk-arCoeff()-Y,4","tBodyAccJerk-arCoeff()-Z,1","tBodyAccJerk-arCoeff()-Z,2","tBodyAccJerk-arCoeff()-Z,3","tBodyAccJerk-arCoeff()-Z,4","tBodyAccJerk-correlation()-X,Y","tBodyAccJerk-correlation()-X,Z","tBodyAccJerk-correlation()-Y,Z",tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyro-mad()-X,tBodyGyro-mad()-Y,tBodyGyro-mad()-Z,tBodyGyro-max()-X,tBodyGyro-max()-Y,tBodyGyro-max()-Z,tBodyGyro-min()-X,tBodyGyro-min()-Y,tBodyGyro-min()-Z,tBodyGyro-sma(),tBodyGyro-energy()-X,tBodyGyro-energy()-Y,tBodyGyro-energy()-Z,tBodyGyro-iqr()-X,tBodyGyro-iqr()-Y,tBodyGyro-iqr()-Z,"tBodyGyro-arCoeff()-X,1","tBodyGyro-arCoeff()-X,2","tBodyGyro-arCoeff()-X,3","tBodyGyro-arCoeff()-X,4","tBodyGyro-arCoeff()-Y,1","tBodyGyro-arCoeff()-Y,2","tBodyGyro-arCoeff()-Y,3","tBodyGyro-arCoeff()-Y,4","tBodyGyro-arCoeff()-Z,1","tBodyGyro-arCoeff()-Z,2","tBodyGyro-arCoeff()-Z,3","tBodyGyro-arCoeff()-Z,4","tBodyGyro-correlation()-X,Y","tBodyGyro-correlation()-X,Z","tBodyGyro-correlation()-Y,Z",tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyGyroJerk-mad()-X,tBodyGyroJerk-mad()-Y,tBodyGyroJerk-mad()-Z,tBodyGyroJerk-max()-X,tBodyGyroJerk-max()-Y,tBodyGyroJerk-max()-Z,tBodyGyroJerk-min()-X,tBodyGyroJerk-min()-Y,tBodyGyroJerk-min()-Z,tBodyGyroJerk-sma(),tBodyGyroJerk-energy()-X,tBodyGyroJerk-energy()-Y,tBodyGyroJerk-energy()-Z,tBodyGyroJerk-iqr()-X,tBodyGyroJerk-iqr()-Y,tBodyGyroJerk-iqr()-Z,"tBodyGyroJerk-arCoeff()-X,1","tBodyGyroJerk-arCoeff()-X,2","tBodyGyroJerk-arCoeff()-X,3","tBodyGyroJerk-arCoeff()-X,4","tBodyGyroJerk-arCoeff()-Y,1","tBodyGyroJerk-arCoeff()-Y,2","tBodyGyroJerk-arCoeff()-Y,3","tBodyGyroJerk-arCoeff()-Y,4","tBodyGyroJerk-arCoeff()-Z,1","tBodyGyroJerk-arCoeff()-Z,2","tBodyGyroJerk-arCoeff()-Z,3","tBodyGyroJerk-arCoeff()-Z,4","tBodyGyroJerk-correlation()-X,Y","tBodyGyroJerk-correlation()-X,Z","tBodyGyroJerk-correlation()-Y,Z",tBodyAccMag-mean(),tBodyAccMag-std(),tBodyAccMag-mad(),tBodyAccMag-max(),tBodyAccMag-min(),tBodyAccMag-sma(),tBodyAccMag-energy(),tBodyAccMag-iqr(),tBodyAccMag-arCoeff()1,tBodyAccMag-arCoeff()2,tBodyAccMag-arCoeff()3,tBodyAccMag-arCoeff()4,tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyAccJerkMag-mad(),tBodyAccJerkMag-max(),tBodyAccJerkMag-min(),tBodyAccJerkMag-sma(),tBodyAccJerkMag-energy(),tBodyAccJerkMag-iqr(),tBodyAccJerkMag-arCoeff()1,tBodyAccJerkMag-arCoeff()2,tBodyAccJerkMag-arCoeff()3,tBodyAccJerkMag-arCoeff()4,tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroMag-mad(),tBodyGyroMag-max(),tBodyGyroMag-min(),tBodyGyroMag-sma(),tBodyGyroMag-energy(),tBodyGyroMag-iqr(),tBodyGyroMag-arCoeff()1,tBodyGyroMag-arCoeff()2,tBodyGyroMag-arCoeff()3,tBodyGyroMag-arCoeff()4,tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std(),tBodyGyroJerkMag-mad(),tBodyGyroJerkMag-max(),tBodyGyroJerkMag-min(),tBodyGyroJerkMag-sma(),tBodyGyroJerkMag-energy(),tBodyGyroJerkMag-iqr(),tBodyGyroJerkMag-arCoeff()1,tBodyGyroJerkMag-arCoeff()2,tBodyGyroJerkMag-arCoeff()3,tBodyGyroJerkMag-arCoeff()4,fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAcc-mad()-X,fBodyAcc-mad()-Y,fBodyAcc-mad()-Z,fBodyAcc-max()-X,fBodyAcc-max()-Y,fBodyAcc-max()-Z,fBodyAcc-min()-X,fBodyAcc-min()-Y,fBodyAcc-min()-Z,fBodyAcc-sma(),fBodyAcc-energy()-X,fBodyAcc-energy()-Y,fBodyAcc-energy()-Z,fBodyAcc-iqr()-X,fBodyAcc-iqr()-Y,fBodyAcc-iqr()-Z,fBodyAcc-skewness()-X,fBodyAcc-kurtosis()-X,fBodyAcc-skewness()-Y,fBodyAcc-kurtosis()-Y,fBodyAcc-skewness()-Z,fBodyAcc-kurtosis()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyAccJerk-mad()-X,fBodyAccJerk-mad()-Y,fBodyAccJerk-mad()-Z,fBodyAccJerk-max()-X,fBodyAccJerk-max()-Y,fBodyAccJerk-max()-Z,fBodyAccJerk-min()-X,fBodyAccJerk-min()-Y,fBodyAccJerk-min()-Z,fBodyAccJerk-sma(),fBodyAccJerk-energy()-X,fBodyAccJerk-energy()-Y,fBodyAccJerk-energy()-Z,fBodyAccJerk-iqr()-X,fBodyAccJerk-iqr()-Y,fBodyAccJerk-iqr()-Z,fBodyAccJerk-skewness()-X,fBodyAccJerk-kurtosis()-X,fBodyAccJerk-skewness()-Y,fBodyAccJerk-kurtosis()-Y,fBodyAccJerk-skewness()-Z,fBodyAccJerk-kurtosis()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyGyro-mad()-X,fBodyGyro-mad()-Y,fBodyGyro-mad()-Z,fBodyGyro-max()-X,fBodyGyro-max()-Y,fBodyGyro-max()-Z,fBodyGyro-min()-X,fBodyGyro-min()-Y,fBodyGyro-min()-Z,fBodyGyro-sma(),fBodyGyro-energy()-X,fBodyGyro-energy()-Y,fBodyGyro-energy()-Z,fBodyGyro-iqr()-X,fBodyGyro-iqr()-Y,fBodyGyro-iqr()-Z,fBodyGyro-skewness()-X,fBodyGyro-kurtosis()-X,fBodyGyro-skewness()-Y,fBodyGyro-kurtosis()-Y,fBodyGyro-skewness()-Z,fBodyGyro-kurtosis()-Z,fBodyAccMag-mean(),fBodyAccMag-std(),fBodyAccMag-mad(),fBodyAccMag-max(),fBodyAccMag-min(),fBodyAccMag-sma(),fBodyAccMag-energy(),fBodyAccMag-iqr(),fBodyAccMag-skewness(),fBodyAccMag-kurtosis(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-std(),fBodyBodyAccJerkMag-mad(),fBodyBodyAccJerkMag-max(),fBodyBodyAccJerkMag-min(),fBodyBodyAccJerkMag-sma(),fBodyBodyAccJerkMag-energy(),fBodyBodyAccJerkMag-iqr(),fBodyBodyAccJerkMag-skewness(),fBodyBodyAccJerkMag-kurtosis(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-std(),fBodyBodyGyroMag-mad(),fBodyBodyGyroMag-max(),fBodyBodyGyroMag-min(),fBodyBodyGyroMag-sma(),fBodyBodyGyroMag-energy(),fBodyBodyGyroMag-iqr(),fBodyBodyGyroMag-skewness(),fBodyBodyGyroMag-kurtosis(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-std(),fBodyBodyGyroJerkMag-mad(),fBodyBodyGyroJerkMag-max(),fBodyBodyGyroJerkMag-min(),fBodyBodyGyroJerkMag-sma(),fBodyBodyGyroJerkMag-energy(),fBodyBodyGyroJerkMag-iqr(),fBodyBodyGyroJerkMag-skewness(),fBodyBodyGyroJerkMag-kurtosis(),"angle(tBodyAccMean,gravity)","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(tBodyGyroJerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",subject,Activity
3.12E-05,0.002289062,-0.000164062,0.017165526,0.016705235,0.017309128,0.012797363,0.012677246,0.013614624,0.048,0.045,0.042,-0.045,-0.041,-0.045,0.039453125,0.037716,0.036391,0.038353,0.019,0.02,0.0205,-0.575520032,0.449987986,-0.189588863,0.081042552,-0.397068293,0.480126369,-0.020636039,0.163483467,-0.252343451,0.503903706,-0.034426052,-0.094778242,-0.176358509,0.130777644,-0.198314359,-1.01665625,1.465265625,9.643210938,0.004237919,0.003552034,0.000657319,0.00336084,0.003041504,0.000533447,-1.01,1.471,9.645,-1.027,1.457,9.642,12.12513281,132.30181,274.818044,11902.91426,0.004,0.006,0.001,-1.166594402,0.189921245,-0.066667258,0.043340752,-1.16078723,0.445317568,-0.240187342,-0.044342827,-0.591334613,-0.042372129,-0.180231276,-0.186061982,0.345291544,0.498419012,-0.485757431,-0.000390625,0.010546875,-0.018359375,0.9529456,0.988125837,1.136106136,0.711346436,0.771362305,0.94052124,4.05,2.45,3.15,-2.4,-3.05,-2.5,2.422265625,116.2375,124.9925,165.2575,1.15,1.3,1.6625,0.221565725,0.597036436,0.202259331,0.214259939,0.289305528,0.623738538,0.317786714,0.364002171,0.467731111,0.785636957,0.459974284,0.16212547,-0.302724449,0.128656579,-0.262850208,-0.000234375,0.00040625,1.56E-05,0.002611526,0.002108159,0.001754389,0.002126709,0.00161377,0.001205811,0.007,0.008,0.003,-0.008,-0.003,-0.008,0.004828125,0.00088,0.00059,0.000394,0.004,0.002,0.002,-0.898473472,0.707671027,-0.319704368,-0.026706188,-0.548183169,0.446395082,-0.530057498,0.077296855,-0.927261196,0.446813338,-0.25843835,0.143269783,-0.015343285,-0.265208492,-0.221398038,-0.00234375,0.00234375,-8.67E-19,0.129732202,0.12213264,0.069877124,0.104199219,0.09407959,0.0484375,0.3,0.35,0.2,-0.45,-0.3,-0.2,0.24609375,2.155,1.91,0.625,0.2,0.2,0.1,-0.022516094,0.705375624,0.17255549,0.231621608,0.309268825,0.784503243,0.08424847,0.173400796,-0.090221947,0.355280208,0.01180442,0.119616912,0.114985972,-0.364111109,-0.199105163,0.02690151,0.012445983,0.01041119,0.063221832,0.003316625,0.02690151,0.11246,0.019193707,-0.429898846,-0.284693719,0.029326377,-0.266141213,1.607206502,0.769786239,0.583643059,4.816897342,0.206155281,1.607206502,406.4875,0.952550897,-0.242459587,-0.54411292,-0.049105066,-0.107434037,0.003388317,0.001755509,0.001327834,0.009433981,0.001,0.003388317,0.001864,0.001916921,-0.431650481,-0.067121736,-0.342584186,-0.115064381,0.171037506,0.085946474,0.068392113,0.452769257,0,0.171037506,4.69,0.101781864,-0.135067891,-0.474609107,-0.24192433,-0.099975164,0.160134601,0.162890815,0.158842973,0.109876792,0.099285358,0.114550905,0.086415942,0.081252715,0.085024924,0.451144648,0.416792157,0.520058067,0.004,0.003943691,0.001,0.48186839,4.827648,4.658048,4.909184,0.128091301,0.133373548,0.102589034,1.105975233,0.25052591,0.706322614,-0.175465352,1.411524683,1.529688235,8.937837466,9.290372446,10.12863514,6.029308537,6.21944369,7.916328072,4.663710286,5.078386204,5.820112977,29.95200614,25.56698852,40.31304733,0.05,0.300476017,1.72017752,28.35684505,14878.4,15999.04,21152.96,6.863687895,8.920729898,7.958834131,1.126129385,1.355619404,0.619877846,-0.249967373,1.711344439,3.013792206,0.023822998,0.01957212,0.014707072,0.017676673,0.014385135,0.013330492,0.01402796,0.011438206,0.010724252,0.088159683,0.074546758,0.055174004,0.000719498,0,0.000592505,0.058102191,0.11264,0.07552,0.050432,0.024991653,0.019643374,0.015921503,1.191634882,1.706343975,1.203580797,1.723588336,1.284321954,0.827348489,0.150432692,0.299716542,0.085226996,3.443393318,0.012858003,0.150432692,14.39488,0.081685072,10.35750257,110.8474561,9.331297503,17.87216794,4.975724952,205.7224322,0.496244915,9.331297503,52030.4,4.17086417,10.36345976,110.920255,0.019381712,0.03857913,0.011938609,0.433704517,0.002344693,0.019381712,0.238592,0.010110481,9.723197865,101.0144795,0.986990527,1.927653937,0.619942806,21.89280081,0.05329641,0.986990527,600.32,0.765732255,9.963178984,105.0943992,1.493402933,2.459372918,1.355264621,1.390870156,1.67465208,1.420820561,0.182874389,1,SITTING
0.000640625,0.003859375,0.000359375,0.016727473,0.017709785,0.019962361,0.01316748,0.013930664,0.015870605,0.048,0.043,0.046,-0.042,-0.041,-0.045,0.043578125,0.035868,0.042052,0.051024,0.02125,0.02275,0.02325,-0.534201675,0.429236831,-0.160281713,0.070319127,-0.507650052,0.594784965,-0.253616308,0.202312983,-0.215576416,0.544125521,-0.058358134,-0.14355957,-0.104288053,-0.01683293,-0.292575163,-1.0253125,1.467421875,9.64190625,0.007064159,0.004882381,0.001195287,0.006177734,0.004094482,0.001029297,-1.014,1.476,9.644,-1.035,1.457,9.64,12.13464062,134.5684,275.628902,11899.69377,0.014,0.007,0.002,-1.108878396,0.12502597,-0.056687896,0.040540685,-1.231749986,0.536378914,-0.31864742,0.014018712,-0.636492752,-0.045114666,-0.198128577,-0.120264004,-0.108529225,0.752456583,-0.675964337,-0.005859375,0.02421875,0.0171875,0.94355588,1.08197202,1.342389391,0.69901123,0.853100586,1.077075195,4.05,2.45,3.55,-2.45,-3.2,-3.75,2.628515625,113.9625,149.92,230.695,1.175,1.45,1.825,0.250979701,0.575685559,0.227678723,0.165656231,0.18491063,0.742834949,0.15273916,0.327711727,0.428163789,0.720608189,0.435508132,-0.01357516,-0.290600638,-0.040999326,-0.354919121,-0.000328125,0.0005,0.000273438,0.003102694,0.002436699,0.001689651,0.002510498,0.001945313,0.001199585,0.01,0.008,0.003,-0.008,-0.004,-0.008,0.005585938,0.001246,0.000792,0.000375,0.005,0.002,0.00125,-1.072220837,1.018935802,-0.599632525,0.210102049,-0.551418204,0.399433846,-0.618162266,0.148573644,-0.950011816,0.403876511,-0.139456762,0.079403323,0.161203288,-0.145321004,-0.317838207,-0.001953125,0.00078125,0,0.154793505,0.141419198,0.065847836,0.121575928,0.108740234,0.04765625,0.55,0.35,0.2,-0.5,-0.35,-0.2,0.277734375,3.0675,2.56,0.555,0.2,0.2,0.1,-0.28394932,0.863630642,-0.10010609,0.304422682,0.348097692,0.768948076,0.004840574,0.166329229,-0.125632568,0.271148101,0.078563625,0.105966202,0.273087126,-0.266348711,-0.276856097,0.029422881,0.011902481,0.00972418,0.063221832,0.005385165,0.029422881,0.128944,0.017393794,-0.413330062,-0.337363322,0.076369734,-0.286021352,1.776170203,0.842084395,0.658006482,4.816897342,0.206155281,1.776170203,494.5775,1.005949021,-0.201894307,-0.589630527,0.011446392,-0.172470067,0.003920652,0.001865489,0.001475907,0.010440307,0.001,0.003920652,0.002413,0.00264953,-0.366659781,-0.18811477,-0.252962568,-0.145055681,0.195003409,0.101362971,0.083462446,0.561248608,0,0.195003409,6.1825,0.150366877,-0.060469641,-0.536384136,-0.343221397,-0.015020966,0.159383683,0.16730885,0.168842972,0.102297808,0.118573812,0.150053494,0.081311629,0.088186228,0.112649655,0.456488088,0.494,0.648779093,0.009679922,0.019302439,0.0130495,0.495535504,4.591104,5.382656,6.531072,0.131875627,0.121563935,0.149548532,0.942691147,0.358718056,1.250038897,0.960859295,1.524107557,1.668970312,8.926598132,10.08521417,10.90328551,5.854771198,6.943230884,10.57418389,4.571338973,5.624054746,7.332251247,28.87880237,35.58088125,48.66612199,0.294375114,0.5,2.22E-15,29.91509782,14587.2,19189.76,29528.96,7.350640195,9.042513522,8.671041553,0.920338371,0.899297432,1.120416152,1.396365767,1.836511772,2.921615949,0.027437594,0.023233317,0.014812225,0.022207621,0.015881215,0.012473892,0.018428306,0.012176602,0.010079221,0.08087364,0.071288631,0.048676299,0.000715457,0.000877137,0.001194687,0.065483136,0.159488,0.101376,0.048,0.033146742,0.01869935,0.016392827,0.817529034,-0.194168288,1.106755254,0.783792579,1.087021908,0.117150278,0.146941967,0.32764624,0.086398346,3.766128831,0.015599305,0.146941967,16.504832,0.082515899,10.52381555,113.3141496,9.58190639,20.06899524,6.509709861,227.349786,0.322088514,9.58190639,63305.92,6.57484949,9.983150355,105.323731,0.02274334,0.043540102,0.012099885,0.501843469,0.002527507,0.02274334,0.308864,0.013356194,10.4022096,111.5414187,1.166944293,2.195618596,0.730215409,24.9604363,0.080559672,1.166944293,791.36,0.92750019,9.94000182,104.7616083,1.349098957,0.797889308,0.958473658,1.417549652,1.675540222,1.420597273,0.183571985,1,SITTING
0.000460938,0.00378125,-0.000296875,0.014875474,0.016157882,0.021541152,0.012350342,0.012996582,0.01715625,0.039,0.043,0.054,-0.041,-0.04,-0.063,0.042789062,0.028351,0.035248,0.059406,0.022,0.02125,0.02725,-0.43885822,0.365853427,-0.025750571,0.081179597,-0.505646362,0.55622622,-0.240246554,0.164221732,-0.260821429,0.692320302,-0.093176513,0.087667372,-0.043655716,0.033902066,-0.263858354,-1.029140625,1.471976562,9.640757813,0.00314676,0.004969383,0.000845448,0.002705078,0.003923584,0.000686768,-1.024,1.48,9.643,-1.035,1.458,9.64,12.141875,135.569962,277.342681,11896.85913,0.006,0.006,0.001,-1.143739803,0.254948641,-0.167447672,0.056239123,-1.283507878,0.661572203,-0.322427673,-0.055636477,-0.669649248,-0.082319255,-0.235862563,-0.012168933,0.157163782,0.269108494,-0.843713079,0.004296875,-0.009375,0.0109375,0.861707683,0.994413104,1.421980594,0.647467041,0.751855469,1.102514648,2.4,2.9,3.55,-2.45,-3.2,-3.75,2.501171875,95.0475,126.585,258.835,1,1.1625,1.7125,0.285044549,0.531168935,0.285973667,0.246690553,0.23602687,0.742210946,0.190308867,0.300665957,0.379659665,0.81944588,0.346918897,0.143947676,-0.235747522,0.05374173,-0.366011658,8.59E-05,0.000125,0.000601563,0.003127567,0.002110243,0.001147959,0.002506958,0.001667969,0.000948364,0.01,0.006,0.003,-0.006,-0.004,-0.002,0.005109375,0.001253,0.000572,0.000215,0.004,0.002,0.001,-0.993885145,1.131381088,-0.620239635,0.295365878,-0.495603483,0.332172851,-0.541374,0.081146387,-0.756026446,0.302431255,-0.243363495,0.01777236,0.267078016,-0.205886083,-0.240666434,0.003125,0.000390625,0.0015625,0.170906361,0.119159835,0.055176386,0.130810547,0.088769531,0.044165039,0.55,0.3,0.15,-0.5,-0.35,-0.15,0.262890625,3.74,1.8175,0.39,0.2,0.1,0.1,-0.321294918,0.981894071,-0.1608592,0.361112986,0.420610381,0.640752514,0.024363632,-0.009312267,0.127661562,0.418168714,0.11220102,0.086716797,0.275187834,-0.298768206,-0.38330263,0.028185099,0.012906461,0.010441736,0.065429351,0.006480741,0.028185099,0.123005,0.015611637,-0.245602599,-0.467459502,-0.160542623,-0.080866064,1.703701418,0.922525784,0.757080506,4.041348785,0.223606798,1.703701418,480.4675,1.334341337,-0.244067194,-0.609469179,0.069801426,-0.165389954,0.00358527,0.001755944,0.001400599,0.010440307,0,0.00358527,0.00204,0.002531744,-0.385073042,-0.425745867,-0.0383938,-0.093557418,0.186574584,0.107957253,0.085823475,0.561248608,0,0.186574584,5.9475,0.135646076,-0.102256678,-0.652606285,-0.219161269,0.02670615,0.142235181,0.151549441,0.184985205,0.090111893,0.110818622,0.15870247,0.072477942,0.088723745,0.121143566,0.369839669,0.484,0.682590346,0.019183906,0.004,0.016,0.478769827,3.628928,4.511744,7.603968,0.106313469,0.15400944,0.151394449,0.914661382,0.019794929,1.000943616,0.494054848,1.506102082,1.645521008,8.16847201,9.02230094,11.6916897,5.321988822,6.721836487,11.05166919,4.187149032,5.511244068,8.644560923,23.37141319,26.7631419,50.33609713,0.463603392,0.639933209,0.587585426,28.88246265,12166.08,16202.88,33130.88,6.507668026,9.793020257,13.28467032,0.792101018,0.467305414,0.756252415,-0.162254801,1.467717374,1.850022385,0.027902085,0.019750187,0.011395523,0.021782416,0.013488147,0.009227246,0.018087763,0.010716819,0.006336356,0.09270135,0.061181393,0.077,0.001990973,0.000380813,0.000597165,0.059047795,0.160384,0.073216,0.02752,0.035380962,0.015928502,0.010579107,0.728420486,-0.106336878,0.897609755,0.307158407,3.219403092,18.40703044,0.153040031,0.315568929,0.089482325,3.607692695,0.005366051,0.153040031,15.74464,0.089511507,10.25274857,109.2267396,10.08823596,19.46008723,6.479438736,218.0737815,0.999797068,10.08823596,61499.84,4.956461013,9.587368478,99.02706824,0.019678604,0.04065406,0.013193615,0.458914554,0.001590537,0.019678604,0.26112,0.014888733,9.854799892,103.4747411,1.14954042,2.150827009,0.749054083,23.88154674,0.114613095,1.14954042,761.28,0.700736028,9.300403305,94.63884794,1.511260355,0.93767001,0.24983976,1.202183618,1.67593323,1.420126816,0.18418752,1,SITTING
